ID,Beacon_Score,Mortgage_Balance,Avg_Monthly_Transactions,Has_Payroll,Has_Investment,Has_Visa,VISA_balance,Has_Deposit,Not_Mortgage_Balance,Services,Tenure_In_Months,TermInMonths,TermToMaturity,InterestRate,Closing_status,Cluster,PCA1,PCA2,Cluster_Label
10097,561,311349.0,1,0,0,0,0.0,1,461.0,2,38.0,60,25.0,0.0269,0,6,-2.694583447878413,-0.4211192409613576,"Low Activity, Low Credit Score"
10327,686,274863.0,25,1,1,0,0.0,1,32764.0,4,178.0,24,10.0,0.0385,0,3,0.4932054846287146,3.1269219232209515,"Moderate Activity, Moderate Mortgage"
10021,742,202761.09,88,1,0,1,0.0,1,117859.48,7,297.0,60,7.0,0.0279,1,5,2.372928899175921,-0.21428787109614253,"High Activity, Low Mortgage"
10215,811,211201.0,3,0,0,1,0.0,1,20180.0,2,63.0,60,25.0,0.0269,0,0,-1.7739585652312706,-1.3331612288131365,"Low Activity, High Credit Score"
10523,721,1248118.0,44,1,0,1,1778.468099,1,15587.0,7,275.0,60,16.0,0.0385,0,4,2.47142415750976,-1.209109730219665,"High Activity, Very High Mortgage"
10610,821,360828.0,49,1,0,0,0.0,1,7794.0,4,410.0,60,5.0,0.0385,0,5,1.5703739854895196,2.131186078626216,"High Activity, Low Mortgage"
10636,748,203365.0,88,1,0,1,0.0,1,118041.0,7,300.0,60,7.0,0.0279,0,5,2.3911647899237463,-0.2097282971377381,"High Activity, Low Mortgage"
10648,748,203366.0,88,1,0,1,0.0,1,118041.0,7,300.0,60,7.0,0.0279,0,5,2.39116491231193,-0.20972904125110867,"High Activity, Low Mortgage"
10654,830,1001494.0,2,0,0,0,0.0,1,197.0,2,103.0,60,12.0,0.0279,0,0,-1.4688318936819003,-0.08069020166036696,"Low Activity, High Credit Score"
10433,686,274870.0,25,1,1,0,0.0,1,32766.0,4,178.0,24,10.0,0.0385,0,3,0.4932097097951289,3.126912751918483,"Moderate Activity, Moderate Mortgage"
10572,775,1202594.0,135,1,1,1,0.0,1,10312.0,5,103.0,60,5.0,0.0345,0,2,2.6036088669878397,0.14284972620131145,"High Activity, High Mortgage"
10703,766,576532.0,5,0,0,1,0.0,1,55737.0,2,58.0,60,25.0,0.0259,0,0,-1.764975192408559,-1.7573861507364679,"Low Activity, High Credit Score"
10366,830,1001497.0,2,0,0,0,0.0,1,198.0,2,103.0,60,12.0,0.0279,0,0,-1.4688298422927852,-0.08069441525491707,"Low Activity, High Credit Score"
10686,466,931121.0,1,0,0,0,0.0,1,13094.0,2,38.0,48,23.5,0.0314,0,6,-2.6835295983200727,-0.1582892081149003,"Low Activity, Low Credit Score"
10558,707,811587.0,2,0,0,0,0.0,1,219.0,1,63.0,12,4.0,0.0279,0,3,-2.118985691477329,1.8415274550872867,"Moderate Activity, Moderate Mortgage"
10621,686,274874.0,25,1,1,0,0.0,1,32768.0,4,178.0,24,10.0,0.0385,0,3,0.493213567796989,3.126905812956123,"Moderate Activity, Moderate Mortgage"
10345,748,203372.0,88,1,0,1,0.0,1,118043.0,7,300.0,60,7.0,0.0279,0,5,2.3911690150901603,-0.20973746844020863,"High Activity, Low Mortgage"
10634,815,52127.0,46,1,1,0,0.0,1,207826.0,6,419.0,60,17.0,0.0279,0,5,1.990613379966709,1.0977111146184038,"High Activity, Low Mortgage"
10477,831,901438.0,111,1,0,1,2148.674206,1,212479.0,8,63.0,48,10.5,0.0309,0,4,3.3321589078208182,-1.8998766092059214,"High Activity, Very High Mortgage"
10735,770,649048.0,6,1,0,1,0.0,1,409253.0,5,125.0,60,15.0,0.0279,0,1,0.9889692179065266,-1.6774005928439406,"Moderate Activity, High Mortgage"
10324,686,274882.0,25,1,1,0,0.0,1,32770.0,4,178.0,24,10.0,0.0385,0,3,0.493217915351588,3.1268958975402823,"Moderate Activity, Moderate Mortgage"
10402,766,576544.0,5,0,0,1,0.0,1,55741.0,2,58.0,60,25.0,0.0259,0,0,-1.7649669868520996,-1.7574030051146674,"Low Activity, High Credit Score"
10153,770,649052.0,6,1,0,1,0.0,1,409254.0,5,125.0,60,15.0,0.0279,0,1,0.988971391683826,-1.6774055505518608,"Moderate Activity, High Mortgage"
10676,574,610879.0,97,0,1,1,508.0,1,4512.0,6,81.0,60,16.0,0.0279,0,2,0.6834082482461551,-0.9205388923368466,"High Activity, High Mortgage"
10689,360,301842.0,1,0,0,0,0.0,1,51988.0,3,63.0,24,12.0,0.0304,0,6,-2.397748656500703,1.440981292596469,"Low Activity, Low Credit Score"
10265,800,291383.0,2,0,0,0,0.0,1,333.0,2,82.0,24,4.0,0.0279,0,3,-1.663926354847709,1.8621872973972093,"Moderate Activity, Moderate Mortgage"
10212,766,576551.0,5,0,0,1,0.0,1,55743.0,2,58.0,60,25.0,0.0259,0,0,-1.764962761685686,-1.757412176417138,"Low Activity, High Credit Score"
10412,766,576552.0,5,0,0,1,0.0,1,55744.0,2,58.0,60,25.0,0.0259,0,0,-1.7649609550729408,-1.7574149017849472,"Low Activity, High Credit Score"
10174,807,244477.0,2,0,0,0,0.0,1,448.0,2,51.0,60,24.0,0.0385,0,0,-1.8989004700927898,0.5331178159181111,"Low Activity, High Credit Score"
10170,707,811609.0,2,0,0,0,0.0,1,226.0,1,63.0,12,4.0,0.0279,0,3,-2.1189712093653417,1.8414972158120666,"Moderate Activity, Moderate Mortgage"
10398,360,301854.0,1,0,0,0,0.0,1,51991.0,3,63.0,24,12.0,0.0304,0,6,-2.3977421351688033,1.4409664194727083,"Low Activity, Low Credit Score"
10533,748,203394.0,88,1,0,1,0.0,1,118049.0,7,300.0,60,7.0,0.0279,0,5,2.391181812977588,-0.20976572646099015,"High Activity, Low Mortgage"
10166,830,1001523.0,2,0,0,0,0.0,1,206.0,2,103.0,60,12.0,0.0279,0,0,-1.468813186403498,-0.0807296122380578,"Low Activity, High Credit Score"
10379,574,610892.0,97,0,1,1,508.0,1,4516.0,6,81.0,60,16.0,0.0279,0,2,0.6834165761907989,-0.9205564908284165,"High Activity, High Mortgage"
10721,686,274898.0,25,1,1,0,0.0,1,32775.0,4,178.0,24,10.0,0.0385,0,3,0.49322829468534685,3.126874085454162,"Moderate Activity, Moderate Mortgage"
10019,715,1247516.94,44,1,0,1,1778.468099,1,15406.83,7,272.0,60,16.0,0.0385,1,4,2.453190889271418,-1.2136740995946675,"High Activity, Very High Mortgage"
10762,767,119054.0,2,0,0,0,0.0,1,516.0,1,41.0,48,10.0,0.0385,0,0,-1.799388187107554,1.7275795419136042,"Low Activity, High Credit Score"
10163,748,203404.0,88,1,0,1,0.0,1,118052.0,7,300.0,60,7.0,0.0279,0,5,2.391188089533117,-0.20977911135801047,"High Activity, Low Mortgage"
9992,555,310750.69,1,0,0,0,0.0,1,282.03,2,35.0,60,25.0,0.0269,1,6,-2.7128143584797746,-0.4256880341534552,"Low Activity, Low Credit Score"
10311,766,576570.0,5,0,0,1,0.0,1,55749.0,2,58.0,60,25.0,0.0259,0,0,-1.764950330962812,-1.757438202097808,"Low Activity, High Credit Score"
10734,815,52160.0,46,1,1,0,0.0,1,207836.0,6,419.0,60,17.0,0.0279,0,5,1.990634261022411,1.0976667463327927,"High Activity, Low Mortgage"
10119,766,576571.0,5,0,0,1,0.0,1,55749.0,2,58.0,60,25.0,0.0259,0,0,-1.7649502085746274,-1.7574389462111788,"Low Activity, High Credit Score"
10118,811,211248.0,3,0,0,1,0.0,1,20194.0,2,63.0,60,25.0,0.0269,0,0,-1.773929233842739,-1.3332239397036878,"Low Activity, High Credit Score"
10741,770,649080.0,6,1,0,1,0.0,1,409262.0,5,125.0,60,15.0,0.0279,0,1,0.9889882923494835,-1.6774422357617431,"Moderate Activity, High Mortgage"
10172,831,1001541.0,2,0,0,0,0.0,1,212.0,2,103.0,60,12.0,0.0279,0,0,-1.4671095268858845,-0.0807693818983019,"Low Activity, High Credit Score"
10282,575,610911.0,97,0,1,1,508.0,1,4522.0,6,81.0,60,16.0,0.0279,0,2,0.6851203580965967,-0.9205970046020311,"High Activity, High Mortgage"
10112,812,211253.0,3,0,0,1,0.0,1,20196.0,2,63.0,60,25.0,0.0269,0,0,-1.7722339022697706,-1.333246110872362,"Low Activity, High Credit Score"
10245,749,203416.0,88,1,0,1,0.0,1,118056.0,7,300.0,60,7.0,0.0279,0,5,2.3928876462725013,-0.20981045382915445,"High Activity, Low Mortgage"
10322,822,360881.0,49,1,0,0,0.0,1,7810.0,4,410.0,60,5.0,0.0385,0,5,1.5720987708392051,2.131100452453621,"High Activity, Low Mortgage"
10550,771,649088.0,6,1,0,1,0.0,1,409264.0,5,125.0,60,15.0,0.0279,0,1,0.9906839910870069,-1.6774666392705277,"Moderate Activity, High Mortgage"
10440,816,52169.0,46,1,1,0,0.0,1,207838.0,6,419.0,60,17.0,0.0279,0,5,1.9923300821481196,1.0976415987106372,"High Activity, Low Mortgage"
10142,687,274921.0,25,1,1,0,0.0,1,32782.0,4,178.0,24,10.0,0.0385,0,3,0.49493425036844396,3.1268286139726267,"Moderate Activity, Moderate Mortgage"
10335,722,1248175.0,44,1,0,1,1778.468099,1,15604.0,7,275.0,60,16.0,0.0385,0,4,2.473151116636745,-1.2092003141001817,"High Activity, Very High Mortgage"
10297,361,301880.0,1,0,0,0,0.0,1,51999.0,3,63.0,24,12.0,0.0304,0,6,-2.3960341280965927,1.4409167343966236,"Low Activity, Low Credit Score"
10089,794,290758.15,2,0,0,0,0.0,1,145.07,2,79.0,24,4.0,0.0279,1,3,-1.6821756042835563,1.857656005013734,"Moderate Activity, Moderate Mortgage"
10407,812,211261.0,3,0,0,1,0.0,1,20198.0,2,63.0,60,25.0,0.0269,0,0,-1.7722295547151719,-1.3332560262882027,"Low Activity, High Credit Score"
10337,822,360890.0,49,1,0,0,0.0,1,7812.0,4,410.0,60,5.0,0.0385,0,5,1.5721032407819888,2.131089792924409,"High Activity, Low Mortgage"
10655,708,811641.0,2,0,0,0,0.0,1,235.0,1,63.0,12,4.0,0.0279,0,3,-2.1172607837394604,1.84144108480132,"Moderate Activity, Moderate Mortgage"
10260,749,203426.0,88,1,0,1,0.0,1,118059.0,7,300.0,60,7.0,0.0279,0,5,2.3928939228280304,-0.20982383872617488,"High Activity, Low Mortgage"
10049,801,243846.84,2,0,0,0,0.0,1,259.4366667,2,48.16666667,60,24.0,0.0385,1,0,-1.9167232054235332,0.528894813873068,"Low Activity, High Credit Score"
10183,832,901489.0,111,1,0,1,2148.674206,1,212495.0,8,63.0,48,10.5,0.0309,0,4,3.333883448394134,-1.8999607471517772,"High Activity, Very High Mortgage"
9994,354,301220.19,1,0,0,0,0.0,1,51801.17,3,60.0,24,12.0,0.0304,1,6,-2.415995681229452,1.4364455587284646,"Low Activity, Low Credit Score"
10336,687,274933.0,25,1,1,0,0.0,1,32785.0,4,178.0,24,10.0,0.0385,0,3,0.4949407717003431,3.126813740848865,"Moderate Activity, Moderate Mortgage"
10284,776,1202659.0,135,1,1,1,0.0,1,10332.0,5,103.0,60,5.0,0.0345,0,2,2.6053418578939835,0.1427472456505153,"High Activity, High Mortgage"
10294,467,931183.0,1,0,0,0,0.0,1,13112.0,2,38.0,48,23.5,0.0314,0,6,-2.6818003430276045,-0.15838549381670727,"Low Activity, Low Credit Score"
10325,822,360898.0,49,1,0,0,0.0,1,7815.0,4,410.0,60,5.0,0.0385,0,5,1.572109272561148,2.1310778962541295,"High Activity, Low Mortgage"
10317,767,576597.0,5,0,0,1,0.0,1,55757.0,2,58.0,60,25.0,0.0259,0,0,-1.7632422015024154,-1.7574886312872633,"Low Activity, High Credit Score"
10292,451,1510233.0,4,0,0,0,0.0,1,97041.0,2,38.0,60,25.0,0.0259,0,6,-2.567979614197051,-1.5772753296571231,"Low Activity, Low Credit Score"
10053,825,900822.64,111,1,0,1,2148.674206,1,212294.86,8,60.0,48,10.5,0.0309,1,4,3.31391720305993,-1.9044224721796041,"High Activity, Very High Mortgage"
10537,816,52189.0,46,1,1,0,0.0,1,207844.0,6,419.0,60,17.0,0.0279,0,5,1.9923426352591775,1.0976148289165963,"High Activity, Low Mortgage"
10664,808,244527.0,2,0,0,0,0.0,1,464.0,2,52.0,60,24.0,0.0385,0,0,-1.894606667987861,0.5348529278613989,"Low Activity, High Credit Score"
10268,801,291438.0,2,0,0,0,0.0,1,349.0,2,82.0,24,4.0,0.0279,0,3,-1.662201324721655,1.8621001829978727,"Moderate Activity, Moderate Mortgage"
10155,816,52194.0,46,1,1,0,0.0,1,207846.0,6,419.0,60,17.0,0.0279,0,5,1.9923466156492218,1.0976071458408672,"High Activity, Low Mortgage"
10640,816,52195.0,46,1,1,0,0.0,1,207846.0,6,419.0,60,17.0,0.0279,0,5,1.9923467380374074,1.0976064017274965,"High Activity, Low Mortgage"
10128,822,360908.0,49,1,0,0,0.0,1,7818.0,4,410.0,60,5.0,0.0385,0,5,1.5721155491166772,2.131064511357109,"High Activity, Low Mortgage"
10492,467,931194.0,1,0,0,0,0.0,1,13116.0,2,38.0,48,23.5,0.0314,0,6,-2.6817922598593307,-0.15840160408153708,"Low Activity, Low Credit Score"
10596,767,576606.0,5,0,0,1,0.0,1,55760.0,2,58.0,60,25.0,0.0259,0,0,-1.7632360473350708,-1.7575012720709136,"Low Activity, High Credit Score"
10178,768,119099.0,2,0,0,0,0.0,1,530.0,1,41.0,48,10.0,0.0385,0,0,-1.7976677493124684,1.727503831156848,"Low Activity, High Credit Score"
10242,749,203447.0,88,1,0,1,0.0,1,118065.0,7,300.0,60,7.0,0.0279,0,5,2.392906598327273,-0.20985135263358606,"High Activity, Low Mortgage"
10045,824,1000889.0,2,0,0,0,0.0,1,15.87,2,100.0,60,12.0,0.0279,1,0,-1.4870672609852689,-0.08524973722442893,"Low Activity, High Credit Score"
10086,764,648431.64,6,1,0,1,0.0,1,409067.67,5,122.0,60,15.0,0.0279,1,1,0.970725386530225,-1.6819433540114723,"Moderate Activity, High Mortgage"
10123,767,576614.0,5,0,0,1,0.0,1,55762.0,2,58.0,60,25.0,0.0259,0,0,-1.7632316997804718,-1.7575111874867542,"Low Activity, High Credit Score"
10399,467,931208.0,1,0,0,0,0.0,1,13120.0,2,38.0,48,23.5,0.0314,0,6,-2.6817838095265008,-0.15841994668647805,"Low Activity, Low Credit Score"
10711,722,1248214.0,44,1,0,1,1778.468099,1,15616.0,7,275.0,60,16.0,0.0385,0,4,2.4731761004706763,-1.209253109574893,"High Activity, Very High Mortgage"
10723,722,1248215.0,44,1,0,1,1778.468099,1,15616.0,7,275.0,60,16.0,0.0385,0,4,2.4731762228588607,-1.2092538536882638,"High Activity, Very High Mortgage"
10108,467,931211.0,1,0,0,0,0.0,1,13121.0,2,38.0,48,23.5,0.0314,0,6,-2.6817817581373866,-0.15842416028102788,"Low Activity, Low Credit Score"
10580,832,901523.0,111,1,0,1,2148.674206,1,212505.0,8,64.0,48,10.5,0.0309,0,4,3.33647383575782,-1.8981873537749865,"High Activity, Very High Mortgage"
10234,822,360927.0,49,1,0,0,0.0,1,7824.0,4,411.0,60,5.0,0.0385,0,5,1.5746973637593498,2.132856991452211,"High Activity, Low Mortgage"
10105,562,311452.0,1,0,0,0,0.0,1,492.0,2,39.0,60,25.0,0.0269,0,6,-2.6902578958312824,-0.4194532858432824,"Low Activity, Low Credit Score"
10181,776,1202689.0,135,1,1,1,0.0,1,10341.0,5,104.0,60,5.0,0.0345,0,2,2.607930071480369,0.14452559673522672,"High Activity, High Mortgage"
10141,722,1248219.0,44,1,0,1,1778.468099,1,15617.0,7,276.0,60,16.0,0.0385,0,4,2.4757477805559587,-1.2074403056204117,"High Activity, Very High Mortgage"
10259,771,649134.0,6,1,0,1,0.0,1,409278.0,5,126.0,60,15.0,0.0279,0,1,0.9932825840071523,-1.6757101002719366,"Moderate Activity, High Mortgage"
10003,824,1000889.0,2,0,0,0,0.0,1,15.87,2,100.0,60,12.0,0.0279,1,0,-1.4870672609852689,-0.08524973722442893,"Low Activity, High Credit Score"
10547,771,649139.0,6,1,0,1,0.0,1,409280.0,5,126.0,60,15.0,0.0279,0,1,0.993286564397197,-1.6757177833476664,"Moderate Activity, High Mortgage"
10378,776,1202698.0,135,1,1,1,0.0,1,10343.0,5,104.0,60,5.0,0.0345,0,2,2.607934541423154,0.14451493720601527,"High Activity, High Mortgage"
10342,749,203475.0,88,1,0,1,0.0,1,118074.0,7,301.0,60,7.0,0.0279,0,5,2.3954945671372894,-0.20807151332213383,"High Activity, Low Mortgage"
10376,575,610973.0,97,0,1,1,508.0,1,4540.0,6,82.0,60,16.0,0.0279,0,2,0.6877276461259401,-0.9188602964351219,"High Activity, High Mortgage"
10189,832,901538.0,111,1,0,1,2148.674206,1,212509.0,8,64.0,48,10.5,0.0309,0,4,3.3364824084788327,-1.898206440493296,"High Activity, Very High Mortgage"
10479,575,610973.0,97,0,1,1,508.0,1,4540.0,6,82.0,60,16.0,0.0279,0,2,0.6877276461259401,-0.9188602964351219,"High Activity, High Mortgage"
10074,825,900822.64,111,1,0,1,2148.674206,1,212294.86,8,60.0,48,10.5,0.0309,1,4,3.31391720305993,-1.9044224721796041,"High Activity, Very High Mortgage"
10369,768,119129.0,2,0,0,0,0.0,1,539.0,1,41.0,48,10.0,0.0385,0,0,-1.7976489196458814,1.7274636764657865,"Low Activity, High Credit Score"
10239,687,274981.0,25,1,1,0,0.0,1,32800.0,4,179.0,24,10.0,0.0385,0,3,0.497541293621418,3.128566810366277,"Moderate Activity, Moderate Mortgage"
10131,822,360947.0,49,1,0,0,0.0,1,7830.0,4,411.0,60,5.0,0.0385,0,5,1.574709916870408,2.1328302216581694,"High Activity, Low Mortgage"
10258,816,52234.0,46,1,1,0,0.0,1,207858.0,6,420.0,60,17.0,0.0279,0,5,1.9949411057911381,1.0993721120285576,"High Activity, Low Mortgage"
10628,822,360948.0,49,1,0,0,0.0,1,7830.0,4,411.0,60,5.0,0.0385,0,5,1.574710039258592,2.1328294775447993,"High Activity, Low Mortgage"
10736,749,203482.0,88,1,0,1,0.0,1,118076.0,7,301.0,60,7.0,0.0279,0,5,2.395498792303704,-0.2080806846246042,"High Activity, Low Mortgage"
10498,812,211323.0,3,0,0,1,0.0,1,20217.0,2,64.0,60,25.0,0.0269,0,0,-1.7696205824612679,-1.331521299375732,"Low Activity, High Credit Score"
10753,801,291481.0,2,0,0,0,0.0,1,362.0,2,83.0,24,4.0,0.0279,0,3,-1.6596047831906238,1.8638609355910136,"Moderate Activity, Moderate Mortgage"
10216,767,576647.0,5,0,0,1,0.0,1,55772.0,2,59.0,60,25.0,0.0259,0,0,-1.7606414348049706,-1.7557370499965934,"Low Activity, High Credit Score"
10382,575,610982.0,97,0,1,1,508.0,1,4543.0,6,82.0,60,16.0,0.0279,0,2,0.6877338002932846,-0.9188729372187717,"High Activity, High Mortgage"
10425,822,360952.0,49,1,0,0,0.0,1,7831.0,4,411.0,60,5.0,0.0385,0,5,1.5747122130358924,2.132824519836879,"High Activity, Low Mortgage"
10518,687,274990.0,25,1,1,0,0.0,1,32802.0,4,179.0,24,10.0,0.0385,0,3,0.4975457635642021,3.1285561508370656,"Moderate Activity, Moderate Mortgage"
10011,825,900822.64,111,1,0,1,2148.674206,1,212294.86,8,60.0,48,10.5,0.0309,1,4,3.31391720305993,-1.9044224721796041,"High Activity, Very High Mortgage"
10143,822,360960.0,49,1,0,0,0.0,1,7833.0,4,411.0,60,5.0,0.0385,0,5,1.5747165605904916,2.1328146044210383,"High Activity, Low Mortgage"
10542,749,203497.0,88,1,0,1,0.0,1,118080.0,7,301.0,60,7.0,0.0279,0,5,2.3955073650247183,-0.2080997713429154,"High Activity, Low Mortgage"
10700,812,211338.0,3,0,0,1,0.0,1,20221.0,2,64.0,60,25.0,0.0269,0,0,-1.769612009740254,-1.3315403860940436,"Low Activity, High Credit Score"
10046,701,810977.39,2,0,0,0,0.0,1,35.97,1,60.0,12,4.0,0.0279,1,3,-2.1372248230168944,1.8369751142692965,"Moderate Activity, Moderate Mortgage"
10309,767,576662.0,5,0,0,1,0.0,1,55776.0,2,59.0,60,25.0,0.0259,0,0,-1.7606328620839569,-1.7557561367149044,"Low Activity, High Credit Score"
10287,776,1202727.0,135,1,1,1,0.0,1,10352.0,5,104.0,60,5.0,0.0345,0,2,2.607953248701555,0.14447552662832464,"High Activity, High Mortgage"
10066,824,1000889.0,2,0,0,0,0.0,1,15.87,2,100.0,60,12.0,0.0279,1,0,-1.4870672609852689,-0.08524973722442893,"Low Activity, High Credit Score"
10520,722,1248258.0,44,1,0,1,1778.468099,1,15629.0,7,276.0,60,16.0,0.0385,0,4,2.4757727643898906,-1.2074931010951224,"High Activity, Very High Mortgage"
10489,562,311492.0,1,0,0,0,0.0,1,504.0,2,39.0,60,25.0,0.0269,0,6,-2.690232789609166,-0.4195068254313642,"Low Activity, Low Credit Score"
10059,805,210600.05,3,0,0,1,0.0,1,20000.0,2,60.0,60,25.0,0.0269,1,0,-1.7921915336887362,-1.3377260168538643,"Low Activity, High Credit Score"
10358,816,52257.0,46,1,1,0,0.0,1,207865.0,6,420.0,60,17.0,0.0279,0,5,1.9949557102913107,1.099341128639967,"High Activity, Low Mortgage"
10365,801,291503.0,2,0,0,0,0.0,1,369.0,2,83.0,24,4.0,0.0279,0,3,-1.6595903010786361,1.8638306963157933,"Moderate Activity, Moderate Mortgage"
10757,768,119161.0,2,0,0,0,0.0,1,548.0,1,41.0,48,10.0,0.0385,0,0,-1.7976298452029253,1.7274220335479853,"Low Activity, High Credit Score"
10427,688,275014.0,25,1,1,0,0.0,1,32809.0,4,179.0,24,10.0,0.0385,0,3,0.49925184163548403,3.128509935242161,"Moderate Activity, Moderate Mortgage"
10455,817,52264.0,46,1,1,0,0.0,1,207867.0,6,420.0,60,17.0,0.0279,0,5,1.99665128664065,1.0993174692445529,"High Activity, Low Mortgage"
10352,817,52265.0,46,1,1,0,0.0,1,207867.0,6,420.0,60,17.0,0.0279,0,5,1.9966514090288348,1.0993167251311826,"High Activity, Low Mortgage"
10217,813,211354.0,3,0,0,1,0.0,1,20226.0,2,64.0,60,25.0,0.0269,0,0,-1.767910279223571,-1.3315766862731078,"Low Activity, High Credit Score"
10281,777,1202743.0,135,1,1,1,0.0,1,10357.0,5,104.0,60,5.0,0.0345,0,2,2.609654979218238,0.14443922644925994,"High Activity, High Mortgage"
10318,813,211360.0,3,0,0,1,0.0,1,20228.0,2,64.0,60,25.0,0.0269,0,0,-1.767906176445342,-1.3315851134622076,"Low Activity, High Credit Score"
10500,813,211362.0,3,0,0,1,0.0,1,20229.0,2,64.0,60,25.0,0.0269,0,0,-1.7679042474444118,-1.3315885829433873,"Low Activity, High Credit Score"
10731,817,52276.0,46,1,1,0,0.0,1,207871.0,6,420.0,60,17.0,0.0279,0,5,1.996659492197109,1.099300614866353,"High Activity, Low Mortgage"
10566,769,119184.0,2,0,0,0,0.0,1,555.0,1,42.0,48,10.0,0.0385,0,0,-1.7933545056000277,1.7291950678422225,"Low Activity, High Credit Score"
10117,768,576695.0,5,0,0,1,0.0,1,55786.0,2,59.0,60,25.0,0.0259,0,0,-1.758920629845331,-1.75581499309346,"Low Activity, High Credit Score"
10397,452,1510333.0,4,0,0,0,0.0,1,97071.0,2,39.0,60,25.0,0.0259,0,6,-2.563656113539036,-1.5756051609444988,"Low Activity, Low Credit Score"
10232,723,1248292.0,44,1,0,1,1778.468099,1,15639.0,7,276.0,60,16.0,0.0385,0,4,2.477485119016702,-1.2075527015870484,"High Activity, Very High Mortgage"
10719,823,361002.0,49,1,0,0,0.0,1,7846.0,4,411.0,60,5.0,0.0385,0,5,1.5764349469964625,2.132743107258833,"High Activity, Low Mortgage"
10587,452,1510338.0,4,0,0,0,0.0,1,97073.0,2,39.0,60,25.0,0.0259,0,6,-2.563652133148991,-1.5756128440202284,"Low Activity, Low Credit Score"
10114,813,211380.0,3,0,0,1,0.0,1,20234.0,2,64.0,60,25.0,0.0269,0,0,-1.7678936233342837,-1.3316118832562485,"Low Activity, High Credit Score"
10476,576,611040.0,97,0,1,1,508.0,1,4560.0,6,82.0,60,16.0,0.0279,0,2,0.6894608818084538,-0.9189642652126588,"High Activity, High Mortgage"
10054,460,930511.4,1,0,0,0,0.0,1,12910.99,2,35.0,48,23.5,0.0314,1,6,-2.701768694951264,-0.16284159599911344,"Low Activity, Low Credit Score"
10680,452,1510345.0,4,0,0,0,0.0,1,97075.0,2,39.0,60,25.0,0.0259,0,6,-2.5636479079825767,-1.5756220153226987,"Low Activity, Low Credit Score"
10651,832,1001676.0,2,0,0,0,0.0,1,252.0,2,104.0,60,12.0,0.0279,0,0,-1.462764900395799,-0.07914506969802934,"Low Activity, High Credit Score"
10120,813,211387.0,3,0,0,1,0.0,1,20236.0,2,64.0,60,25.0,0.0269,0,0,-1.767889398167869,-1.3316210545587186,"Low Activity, High Credit Score"
10092,761,118413.5,2,0,0,0,0.0,1,324.0366667,1,37.66666667,48,10.0,0.0385,1,0,-1.8185026062555332,1.7224617173780157,"Low Activity, High Credit Score"
10581,468,931301.0,1,0,0,0,0.0,1,13148.0,2,39.0,48,23.5,0.0314,0,6,-2.677464534034901,-0.15674060667138281,"Low Activity, Low Credit Score"
10077,444,1509560.39,4,0,0,0,0.0,1,96839.51,2,35.0,60,25.0,0.0259,1,6,-2.587948898160566,-1.581729729282894,"Low Activity, Low Credit Score"
10157,750,203554.0,88,1,0,1,0.0,1,118097.0,7,301.0,60,7.0,0.0279,0,5,2.397234324151702,-0.20819035522343177,"High Activity, Low Mortgage"
10151,750,203558.0,88,1,0,1,0.0,1,118098.0,7,301.0,60,7.0,0.0279,0,5,2.397236497929002,-0.2081953129313524,"High Activity, Low Mortgage"
10283,833,901621.0,111,1,0,1,2148.674206,1,212534.0,8,64.0,48,10.5,0.0309,0,4,3.338226023495105,-1.8983322213569538,"High Activity, Very High Mortgage"
10277,769,119212.0,2,0,0,0,0.0,1,564.0,1,42.0,48,10.0,0.0385,0,0,-1.79333592070981,1.7291564013779022,"Low Activity, High Credit Score"
10279,576,611057.0,97,0,1,1,508.0,1,4565.0,6,82.0,60,16.0,0.0279,0,2,0.6894713835303973,-0.9189868214121498,"High Activity, High Mortgage"
10415,813,211400.0,3,0,0,1,0.0,1,20240.0,2,64.0,60,25.0,0.0269,0,0,-1.767881070223225,-1.3316386530502895,"Low Activity, High Credit Score"
10263,832,1001692.0,2,0,0,0,0.0,1,257.0,2,104.0,60,12.0,0.0279,0,0,-1.4627545210620396,-0.07916688178414975,"Low Activity, High Credit Score"
10519,823,361030.0,49,1,0,0,0.0,1,7854.0,4,411.0,60,5.0,0.0385,0,5,1.57645184766212,2.132706422048951,"High Activity, Low Mortgage"
10363,832,1001695.0,2,0,0,0,0.0,1,258.0,2,104.0,60,12.0,0.0279,0,0,-1.4627524696729246,-0.07917109537869967,"Low Activity, High Credit Score"
10765,833,901629.0,111,1,0,1,2148.674206,1,212537.0,8,64.0,48,10.5,0.0309,0,4,3.338232055274265,-1.8983441180272334,"High Activity, Very High Mortgage"
10510,813,211408.0,3,0,0,1,0.0,1,20243.0,2,64.0,60,25.0,0.0269,0,0,-1.7678750384440651,-1.3316505497205686,"Low Activity, High Credit Score"
10016,760,575923.87,5,0,0,1,0.0,1,55555.0,2,55.0,60,25.0,0.0259,1,0,-1.7832124080623122,-1.761941633534319,"Low Activity, High Credit Score"
10659,809,244657.0,2,0,0,0,0.0,1,503.0,2,52.0,60,24.0,0.0385,0,0,-1.892833721583058,0.5346644361071897,"Low Activity, High Credit Score"
10035,444,1509560.39,4,0,0,0,0.0,1,96839.51,2,35.0,60,25.0,0.0259,1,6,-2.587948898160566,-1.581729729282894,"Low Activity, Low Credit Score"
